fbr_id,full_name,declared_income_pkr,tax_paid_pkr,filer_status,reported_address,phone_number
FBR-100901,W. Kazmi,25340556,992075,Filer,H#220 St-34 GulbergIII Lahore,0313-5894168
FBR-100903,احمد Sial,718692,56318,Filer,"375-9 Gulgasht, Multan",03379640458
FBR-100904,Kinza Siddiqui,1226472,31859,Filer,"House 316, Street 13, Clifton Block 2, Karachi",0324-8993431
FBR-100905,Laiba Joiya,632436,27961,Filer,"House 90, Street 5, Bahria Phase 4, Rawalpindi",+92 322 9618195
FBR-100907,N.Dar,11383200,699168,Filer,مکان 324 گلی 37 B-17 اسلام آباد,03336114027
FBR-100908,Malik Wajahat Yousafzai,1634208,54289,Filer,"House No. 30, Gali 23, University Town, Peshawar",+92 309 8723456
FBR-100909,محمد Gill,4195812,116021,Filer,"206-23 Cantt, Multan",+92 301 8227688
FBR-100911,Syed Qasim Ansari,0,0,Non-Filer,"House No. 56, Gali 29, Madina Town, Faisalabad",+92 332 3346703
FBR-100913,Waqas Wazir,43912920,2802701,Filer,"341-18 Westridge, Rawalpindi",03069205196
FBR-100915,Ayesha Khan,23804760,866067,Filer,"House 122, Street 4, Gulbahar, Peshawar",+92 326 1134702
FBR-100916,M. Raja,1683636,127783,Filer,H#127 St-40 UniversityTown Peshawar,0318-4134994
FBR-100917,Nadeem Orakzai,764928,20329,Filer,"102-31 Westridge, Rawalpindi",0308-4039834
FBR-100918,Saba Afridi,635256,44832,Filer,"62-9 Bahria Phase 4, Rawalpindi",0330-5594635
FBR-100920,E. Sial,3168444,161365,Filer,H#262 St-28 CliftonBlock2 Karachi,+92 304 2846415
FBR-100921,Madiha Tarar,526704,34262,Filer,"House 25, Street 12, Chaklala Scheme 3, Rawalpindi",03001874606
FBR-100922,Yousuf Lodhi,1569552,133829,Filer,"House 221, Street 12, Peoples Colony, Faisalabad",03085262610
FBR-100923,Farah Khan,715908,53873,Filer,"House 395, Street 9, Gulgasht, Multan",03257063033
FBR-100924,Chaudhary Laiba Sandhu,0,0,Filer,"House No. 108, Gali 38, Chaklala Scheme 3, Rawalpindi",0331-2784517
FBR-100925,Usman Bukhari,0,0,Non-Filer,"House 99, Street 29, Cantt, Multan",+92 301 6752873
FBR-100926,Maryam Durrani,587832,13464,Filer,"House 66, Street 13, Satellite Town, Rawalpindi",03385236674
FBR-100927,Taimoor Afridi,431280,31099,Filer,"House 224, Street 5, Cantt, Multan",03369787280
FBR-100928,I.Lodhi,689304,33442,Filer,مکان 149 گلی 3 Cantt Multan,03014730006
FBR-100929,H. Rizvi,615240,16654,Filer,H#39 St-11 Gulbahar Peshawar,03387444974
FBR-100930,L. Lodhi,45222420,3930724,Filer,H#2 St-11 BahriaPhase4 Rawalpindi,03431148668
FBR-100932,Z. Butt,9670452,792022,Filer,H#143 St-9 Cantt Multan,0320-5177662
FBR-100933,Zara Gill,2815320,68350,Filer,"189-21 Gulgasht, Multan",03085429825
FBR-100934,A.Sheikh,38956488,1580059,Filer,مکان 183 گلی 15 Cantt Multan,0322-5294752
FBR-100935,A. Durrani,2651100,115936,Filer,H#196 St-17 Gulgasht Multan,+92 348 4458774
FBR-100936,N. Bukhari,373680,10566,Filer,H#80 St-29 ShahRukn-e-Alam Multan,0316-7184753
FBR-100937,A.Ansari,2911356,104128,Filer,مکان 91 گلی 13 DHA Phase 6 کراچی,03474026721
FBR-100938,Waqas Ansari,32502108,964028,Filer,"House 352, Street 39, University Town, Peshawar",0311-3407905
FBR-100939,Haji Uzma Warraich,1652280,144404,Filer,"House No. 270, Gali 9, B-17, Islamabad",+92 309 2673190
FBR-100940,A. Tareen,771564,67732,Filer,H#23 St-9 Gulbahar Peshawar,0311-5490530
FBR-100941,A. Khan,649428,15858,Filer,H#278 St-22 HayatabadPhase3 Peshawar,+92 303 3335893
FBR-100942,Syed Waqas Niazi,10667424,463030,Filer,"House No. 80, Gali 16, Model Town, Lahore",03085487177
FBR-100943,U.Qureshi,3647292,311775,Filer,مکان 53 گلی 33 Madina Town Faisalabad,0332-1020307
FBR-100944,Luqman Abbasi,2733012,123952,Filer,"116-25 Gulberg III, Lahore",0307-3844728
FBR-100945,G. Chaudhry,26453244,917949,Filer,H#61 St-24 MadinaTown Faisalabad,0300-3535087
FBR-100947,B.Sandhu,33680268,2400279,Filer,مکان 2 گلی 10 DHA Phase 5 لاہور,+92 315 3479340
FBR-100948,Kamran Siddiqui,3382320,116945,Filer,"House 373, Street 18, Madina Town, Faisalabad",0311-6419936
FBR-100949,Ghulam Bhatti,601344,51451,Filer,"House 247, Street 27, North Nazimabad, Karachi",03453318968
FBR-100950,Pervez Zaidi,0,0,Non-Filer,"273-35 North Nazimabad, Karachi",03162402872
FBR-100951,Malik Kinza Raja,346848,11521,Filer,"House No. 2, Gali 14, Chaklala Scheme 3, Rawalpindi",0305-8951164
FBR-100952,Farhan Sandhu,2372976,195642,Filer,"House 151, Street 30, Hayatabad Phase 3, Peshawar",0318-8064499
FBR-100953,I.Saddozai,1626948,133000,Filer,مکان 357 گلی 10 Satellite Town راولپنڈی,+92 302 2076538
FBR-100955,Sardar Ahmed Gilani,669768,16506,Filer,"House No. 77, Gali 12, University Town, Peshawar",03329849143
FBR-100956,Chaudhary Obaid Durrani,325248,23796,Filer,"House No. 331, Gali 1, Model Town, Lahore",0321-3615355
FBR-100957,Laiba Tareen,45302892,1522484,Filer,"6-26 Bahria Phase 4, Rawalpindi",03375329433
FBR-100958,D. Sial,0,0,Non-Filer,H#48 St-34 ChaklalaScheme3 Rawalpindi,+92 349 7686365
FBR-100959,T. Saddozai,3297132,221562,Filer,H#40 St-30 DGround Faisalabad,+92 335 7796448
FBR-100960,Syed Uzma Sial,1983996,68005,Filer,"House No. 56, Gali 7, Chaklala Scheme 3, Rawalpindi",0305-6628280
FBR-100961,زینب قریشی,489000,35243,Filer,"306-1 F-8/3, Islamabad",03234384399
FBR-100962,S. Raja,2901564,111421,Filer,H#23 St-37 DGround Faisalabad,+92 330 1806126
FBR-100963,احمد Gill,1774848,90877,Filer,"204-33 University Town, Peshawar",03157553873
FBR-100964,K.Mehsud,660504,21668,Filer,مکان 209 گلی 33 I-8/4 اسلام آباد,0308-3519714
FBR-100965,M.Butt,814488,61634,Filer,مکان 78 گلی 30 Johar Town لاہور,0301-4885101
FBR-100967,Z.Sandhu,34641132,846247,Filer,مکان 21 گلی 25 Madina Town Faisalabad,0313-2258262
FBR-100969,Chaudhary Waqas Chaudhry,502848,36060,Filer,"House No. 187, Gali 23, Wapda Town, Lahore",+92 309 9210364
FBR-100970,Rana Yousuf Kayani,2763288,69998,Filer,"House No. 333, Gali 9, University Town, Peshawar",0309-9191626
FBR-100971,N.Tarar,593868,51463,Filer,مکان 349 گلی 9 Gulbahar Peshawar,03359597975
FBR-100972,Sardar Tariq Mehsud,306240,14511,Filer,"House No. 135, Gali 3, North Nazimabad, Karachi",03405107344
FBR-100973,A. Qureshi,826236,36447,Filer,H#82 St-37 ModelTown Lahore,+92 303 1506662
FBR-100974,S.Gill,672168,46076,Filer,مکان 329 گلی 35 North Nazimabad کراچی,03471993223
FBR-100975,H.Warraich,0,0,Non-Filer,مکان 163 گلی 22 DHA Phase 5 لاہور,+92 313 4677815
FBR-100976,Ubaid بٹ,349068,9456,Filer,"241-10 Peoples Colony, Faisalabad",03151525516
FBR-100977,I. Sial,0,0,Non-Filer,H#28 St-14 DHAPhase6 Karachi,+92 306 5527300
FBR-100978,K. Lodhi,444756,38924,Filer,H#153 St-29 CliftonBlock2 Karachi,03384592084
FBR-100979,بلال راجہ,36552912,2288268,Filer,"386-20 Gulshan-e-Iqbal, Karachi",03436698706
FBR-100981,A.Wazir,25525320,2241096,Filer,مکان 381 گلی 21 Gulbahar Peshawar,0302-8695022
FBR-100982,Sardar Fahad Mehsud,376632,22163,Filer,"House No. 267, Gali 1, Gulshan-e-Iqbal, Karachi",03328538483
FBR-100983,H.Dar,2162664,113671,Filer,مکان 216 گلی 35 Cantt Multan,03269966422
FBR-100985,O. Tarar,28379808,1944678,Filer,H#278 St-28 GulbergIII Lahore,0345-2902200
FBR-100986,S. Zaidi,1584264,120986,Filer,H#278 St-28 PeoplesColony Faisalabad,0311-5795281
FBR-100987,Sardar Salman Qureshi,728388,53989,Filer,"House No. 9, Gali 40, B-17, Islamabad",03319328292
FBR-100988,Zeeshan Afridi,15363024,643119,Filer,"342-19 Clifton Block 2, Karachi",+92 340 2402111
FBR-100989,H. Rajput,23069208,1615526,Filer,H#238 St-27 I-8/4 Islamabad,0330-7285479
FBR-100990,B. Kayani,3315552,201186,Filer,H#345 St-16 ModelTown Lahore,0306-1548189
FBR-100991,Sana Saddozai,451512,18605,Filer,"172-11 Madina Town, Faisalabad",03465057252
FBR-100992,Mehwish Khattak,706800,41217,Filer,"296-28 Clifton Block 2, Karachi",+92 316 3914492
FBR-100993,W.Sial,734820,60356,Filer,مکان 364 گلی 9 Satellite Town راولپنڈی,03417576872
FBR-100994,Waqas Bhatti,0,0,Non-Filer,"House 48, Street 2, Satellite Town, Rawalpindi",0330-3567729
FBR-100995,A. Virk,0,0,Non-Filer,H#376 St-9 B-17 Islamabad,0335-4129876
FBR-100996,U.Rizvi,793428,61142,Filer,مکان 372 گلی 25 Hayatabad Phase 3 Peshawar,0320-5613144
FBR-100997,A. Afridi,2096400,146031,Filer,H#57 St-30 PeoplesColony Faisalabad,0341-2796448
FBR-100998,S.Chaudhry,1440108,110531,Filer,مکان 107 گلی 26 Gulshan-e-Iqbal کراچی,+92 307 1368376
FBR-100999,Mian Noman Mehsud,818772,47267,Filer,"House No. 161, Gali 29, North Nazimabad, Karachi",03417970355
FBR-101000,Rabia Afridi,22409448,538164,Filer,"House 61, Street 22, Peoples Colony, Faisalabad",0327-1084130
FBR-101001,H.Baig,390264,19899,Filer,مکان 275 گلی 2 Peoples Colony Faisalabad,0348-3555942
FBR-101002,Rehan ملک,1538616,61052,Filer,"113-6 Johar Town, Lahore",+92 314 5591361
FBR-101004,Saad Baig,683640,44920,Filer,"House 144, Street 26, Gulgasht, Multan",0309-6227531
FBR-101005,Syed Rauf Joiya,3180348,75972,Filer,"House No. 164, Gali 40, Gulshan-e-Iqbal, Karachi",+92 309 7426442
FBR-101006,J. Afridi,39994380,2118065,Filer,H#231 St-11 HayatabadPhase3 Peshawar,03085245703
FBR-101007,Chaudhary Uzma Naqvi,1417008,104405,Filer,"House No. 16, Gali 8, Model Town, Lahore",0315-8203915
FBR-101009,R. Khokhar,2328156,158962,Filer,H#120 St-36 MadinaTown Faisalabad,0338-5556327
FBR-101011,Haji Haris Sheikh,39870996,942408,Filer,"House No. 256, Gali 3, University Town, Peshawar",0349-2460421
FBR-101012,A.Bukhari,3494256,225454,Filer,مکان 296 گلی 2 DHA Phase 6 کراچی,+92 320 1077963
FBR-101013,H.Rizvi,576012,31225,Filer,مکان 173 گلی 2 Peoples Colony Faisalabad,+92 307 2595845
FBR-101014,Farhan Warraich,3819972,175328,Filer,"House 397, Street 21, G-13/1, Islamabad",+92 339 1789750
FBR-101015,Anas Khattak,2991252,154658,Filer,"House 317, Street 7, I-8/4, Islamabad",+92 309 2670060
FBR-101017,Malik Usman Siddiqui,468336,31565,Filer,"House No. 39, Gali 17, I-8/4, Islamabad",+92 329 7367900
FBR-101018,Hamza Awan,38685888,3206549,Filer,"House 386, Street 38, Johar Town, Lahore",03373053083
FBR-101019,Zafar Wazir,0,0,Filer,"165-31 Gulshan-e-Iqbal, Karachi",+92 311 5426031
FBR-101024,Sardar Rashid Khokhar,3807768,314134,Filer,"House No. 57, Gali 16, B-17, Islamabad",+92 307 4137838
FBR-101025,Ghulam Kayani,35164788,1951916,Filer,"House 44, Street 23, G-13/1, Islamabad",0300-8507629
FBR-101026,Babar شیخ,3493512,243044,Filer,"190-7 Gulshan-e-Iqbal, Karachi",0306-8089856
FBR-101027,Syed Saad Shirazi,2526216,210676,Filer,"House No. 312, Gali 32, Wapda Town, Lahore",03462831812
FBR-101028,F.Gondal,2384784,152855,Filer,مکان 19 گلی 37 G-10/2 اسلام آباد,03232104735
FBR-101029,Nimra Orakzai,2240784,151968,Filer,"House 201, Street 26, Shah Rukn-e-Alam, Multan",+92 303 5500772
FBR-101030,Farhan Afridi,0,0,Non-Filer,"House 148, Street 1, Wapda Town, Lahore",03029442968
FBR-101035,F.Rizvi,0,0,Non-Filer,مکان 130 گلی 24 Model Town لاہور,+92 330 6916088
FBR-101036,F. Lodhi,580908,34526,Filer,H#373 St-2 Gulgasht Multan,03276202314
FBR-101037,Anas Malik,2683380,152091,Filer,"House 185, Street 14, Westridge, Rawalpindi",0320-5318080
FBR-101038,Saba Mehsud,0,0,Non-Filer,"House 270, Street 12, Madina Town, Faisalabad",03396957615
FBR-101039,U.Butt,27064968,616444,Filer,مکان 360 گلی 22 D Ground Faisalabad,+92 341 8272245
FBR-101040,I. Siddiqui,0,0,Filer,H#351 St-10 E-11/2 Islamabad,+92 332 9777607
FBR-101042,Bilal Hashmi,2742144,69752,Filer,"House 221, Street 23, DHA Phase 5, Lahore",0300-5218353
FBR-101043,Sardar Ayesha Wazir,423468,34085,Filer,"House No. 80, Gali 6, Gulbahar, Peshawar",+92 322 4300538
FBR-101044,Shoaib بٹ,769524,46252,Filer,"128-25 Gulshan-e-Iqbal, Karachi",+92 336 2646494
FBR-101045,Owais Ansari,2215284,198448,Filer,"348-21 Madina Town, Faisalabad",+92 342 4347166
FBR-101046,Mubashir Niazi,3740196,87656,Filer,"House 291, Street 30, I-8/4, Islamabad",+92 342 7307661
FBR-101048,Mian Wajahat Malik,0,0,Non-Filer,"House No. 393, Gali 27, Peoples Colony, Faisalabad",0302-6073262
FBR-101049,Nimra Rizvi,707376,36453,Filer,"28-26 Madina Town, Faisalabad",+92 316 1099872
FBR-101050,Ubaid Sheikh,44358672,931042,Filer,"House 139, Street 7, G-10/2, Islamabad",+92 329 2634085
FBR-101051,Babar Sheikh,34529496,2340995,Filer,"House 300, Street 33, B-17, Islamabad",0302-3441773
FBR-101052,N.Gondal,0,0,Non-Filer,مکان 80 گلی 20 Gulgasht Multan,03209136197
FBR-101053,محمد Abbasi,4142244,159911,Filer,"267-7 Peoples Colony, Faisalabad",+92 313 2738237
FBR-101054,S. Warraich,3722760,182739,Filer,H#154 St-26 G-10/2 Islamabad,+92 333 2821734
FBR-101057,Chaudhary Kinza Qureshi,10154628,480695,Filer,"House No. 218, Gali 10, North Nazimabad, Karachi",03012860289
FBR-101058,Khadija Niazi,45993060,2816344,Filer,"334-40 B-17, Islamabad",0330-6951329
FBR-101059,U.Lodhi,35422404,1038417,Filer,مکان 184 گلی 33 F-8/3 اسلام آباد,03436852464
FBR-101060,Kamran Ansari,817812,26198,Filer,"181-37 Cantt, Multan",+92 327 3349469
FBR-101061,Mubashir Warraich,0,0,Non-Filer,"248-25 B-17, Islamabad",03394026182
FBR-101062,S. Orakzai,1961460,163789,Filer,H#298 St-23 WapdaTown Lahore,0349-7774201
FBR-101064,Rida Virk,357312,12440,Filer,"House 33, Street 4, University Town, Peshawar",0344-2920551
FBR-101065,S. Tareen,16305012,1243606,Filer,H#324 St-2 WapdaTown Lahore,03152806251
FBR-101066,Chaudhary Tooba Gilani,1979772,132211,Filer,"House No. 101, Gali 17, Peoples Colony, Faisalabad",0337-5799782
FBR-101067,R. Naqvi,304116,19060,Filer,H#45 St-38 HayatabadPhase3 Peshawar,0301-4414828
FBR-101068,I. Kakar,33443748,2250010,Filer,H#175 St-12 CliftonBlock2 Karachi,03165812067
FBR-101069,Syed Ayesha Gill,1405860,106220,Filer,"House No. 287, Gali 9, Wapda Town, Lahore",03068153736
FBR-101070,R. Raja,10734600,962627,Filer,H#52 St-8 ChaklalaScheme3 Rawalpindi,03331863674
FBR-101071,Syed Shoaib Mirza,21749976,1496539,Filer,"House No. 200, Gali 23, University Town, Peshawar",0302-5832995
FBR-101073,Z.Malik,3033720,124986,Filer,مکان 216 گلی 17 I-8/4 اسلام آباد,0315-1996431
FBR-101074,Bushra شیخ,770400,68401,Filer,"38-37 Westridge, Rawalpindi",0340-6802325
FBR-101075,Mehwish راجہ,42332520,3226686,Filer,"67-18 Madina Town, Faisalabad",03007528913
FBR-101077,Sadia Rajput,3715356,107891,Filer,"House 393, Street 25, E-11/2, Islamabad",03168161079
FBR-101078,H. Yousafzai,1023216,79290,Filer,H#100 St-22 GulbergIII Lahore,0330-4995833
FBR-101079,Chaudhary Danish Tarar,3719148,281517,Filer,"House No. 291, Gali 3, Gulgasht, Multan",0303-1954349
FBR-101080,Rana Talha Mirza,1729920,129051,Filer,"House No. 180, Gali 39, I-8/4, Islamabad",03441275631
FBR-101081,Bushra Chaudhry,0,0,Non-Filer,"House 279, Street 14, I-8/4, Islamabad",+92 335 4695807
FBR-101082,Z. Janjua,789048,21864,Filer,H#164 St-35 MadinaTown Faisalabad,+92 341 1905928
FBR-101083,Sardar Mustafa Lodhi,1853136,73162,Filer,"House No. 71, Gali 34, F-8/3, Islamabad",+92 346 2274848
FBR-101084,حسین Janjua,3377028,240867,Filer,"333-30 Shah Rukn-e-Alam, Multan",0300-9370278
FBR-101085,Malik Mubashir Raja,20896860,842665,Filer,"House No. 313, Gali 25, I-8/4, Islamabad",+92 330 7418764
FBR-101088,Asad Zaidi,3358872,103788,Filer,"274-30 Gulshan-e-Iqbal, Karachi",+92 334 8727244
FBR-101089,Mian Wajahat Saddozai,3442608,182463,Filer,"House No. 8, Gali 18, Bahria Phase 4, Rawalpindi",03215193173
FBR-101090,Hussain Yousafzai,25755924,974331,Filer,"House 138, Street 17, Gulberg III, Lahore",+92 328 4826182
FBR-101091,Nadeem Ansari,37615008,1527517,Filer,"9-29 North Nazimabad, Karachi",+92 307 1620820
FBR-101092,R. Tarar,22585908,1395229,Filer,H#41 St-18 G-13/1 Islamabad,0348-6268490
FBR-101094,Talha Mehsud,503724,23208,Filer,"297-21 Madina Town, Faisalabad",0342-1727134
FBR-101095,K. Malik,3752220,231912,Filer,H#277 St-3 ShahRukn-e-Alam Multan,0343-6867489
FBR-101098,U.Mirza,699648,35725,Filer,مکان 55 گلی 39 Satellite Town راولپنڈی,03159569737
FBR-101099,Khadija Bangash,1446396,57140,Filer,"194-38 Johar Town, Lahore",03027393623
FBR-101100,Mian Shoaib Gilani,777444,47622,Filer,"House No. 323, Gali 36, D Ground, Faisalabad",03383034109
FBR-101101,Yousuf Wazir,3237276,220636,Filer,"House 226, Street 21, D Ground, Faisalabad",0323-5916819
FBR-101102,Sardar Danish Khokhar,4141224,254559,Filer,"House No. 355, Gali 16, DHA Phase 5, Lahore",0336-7071358
FBR-101104,Maryam Janjua,1702164,57524,Filer,"House 346, Street 38, University Town, Peshawar",+92 319 5366756
FBR-101105,Malik Tariq Tarar,3593760,106857,Filer,"House No. 295, Gali 32, DHA Phase 6, Karachi",0305-2275602
FBR-101106,Nadeem Tareen,0,0,Non-Filer,"House 241, Street 7, D Ground, Faisalabad",0310-8238024
FBR-101107,فاطمہ Naqvi,3079008,63066,Filer,"182-9 North Nazimabad, Karachi",03385050605
FBR-101108,Ehsan Bukhari,942504,20997,Filer,"House 56, Street 3, D Ground, Faisalabad",+92 349 4899660
FBR-101109,Z.Tareen,766788,45903,Filer,مکان 376 گلی 12 DHA Phase 6 کراچی,0348-2405754
FBR-101110,Mahnoor Sandhu,0,0,Non-Filer,"233-25 Gulgasht, Multan",03273964907
FBR-101111,Danish Niazi,3376344,282796,Filer,"House 25, Street 37, Gulshan-e-Iqbal, Karachi",+92 348 9526649
FBR-101112,S.Tareen,547224,47474,Filer,مکان 22 گلی 14 Bahria Phase 4 راولپنڈی,03385668364
FBR-101113,Z.Gill,526860,20317,Filer,مکان 61 گلی 19 Johar Town لاہور,0327-8363801
FBR-101114,N. Shirazi,432780,21383,Filer,H#119 St-18 HayatabadPhase3 Peshawar,03114470251
FBR-101115,حسن Shirazi,3643320,213942,Filer,"276-13 G-13/1, Islamabad",+92 307 1432471
FBR-101116,R. Joiya,13971996,446075,Filer,H#233 St-19 PeoplesColony Faisalabad,+92 301 8455879
FBR-101117,Naveed Lodhi,3069756,139053,Filer,"60-23 Gulgasht, Multan",+92 303 2247391
FBR-101118,W. Khokhar,709956,40012,Filer,H#263 St-5 Gulgasht Multan,0320-8270870
FBR-101119,S. Baig,2345436,129429,Filer,H#339 St-3 Gulbahar Peshawar,0348-2240484
FBR-101121,Chaudhary Sana Durrani,3590820,146143,Filer,"House No. 2, Gali 28, Cantt, Multan",03074498837
FBR-101124,I. Tarar,0,0,Non-Filer,H#127 St-28 Gulshan-e-Iqbal Karachi,+92 302 8796975
FBR-101125,Lubna Awan,2313324,187414,Filer,"House 251, Street 39, University Town, Peshawar",+92 333 1485910
FBR-101126,Obaid شیخ,1303716,82574,Filer,"134-21 Madina Town, Faisalabad",+92 336 8414716
FBR-101127,S.Hashmi,17981988,411273,Filer,مکان 174 گلی 3 Cantt Multan,0327-7875496
FBR-101129,A. Virk,2208468,121302,Filer,H#171 St-23 B-17 Islamabad,03411825694
FBR-101130,Waqas Rizvi,22117668,1612101,Filer,"149-11 DHA Phase 6, Karachi",0325-7935621
FBR-101132,Mubashir Malik,512328,15906,Filer,"House 18, Street 18, Bahria Phase 4, Rawalpindi",0306-7723485
FBR-101134,Umar Shirazi,14617008,1164338,Filer,"166-28 University Town, Peshawar",+92 340 6069302
FBR-101135,N. Khattak,33927768,2898253,Filer,H#193 St-19 MadinaTown Faisalabad,+92 331 4728785
FBR-101136,I.Orakzai,385164,8699,Filer,مکان 126 گلی 25 D Ground Faisalabad,+92 307 7604270
FBR-101137,T.Gondal,2914188,254725,Filer,مکان 204 گلی 15 Peoples Colony Faisalabad,0327-7318864
FBR-101139,Nasir Yousafzai,46871136,1579797,Filer,"268-37 University Town, Peshawar",0300-3564905
FBR-101140,Rana Ehsan Abbasi,0,0,Non-Filer,"House No. 353, Gali 37, I-8/4, Islamabad",+92 346 1093478
FBR-101141,Z. Hashmi,13500924,1199615,Filer,H#165 St-30 JoharTown Lahore,0338-2366240
FBR-101142,Khalid Awan,389388,15568,Filer,"House 83, Street 34, Hayatabad Phase 3, Peshawar",+92 302 4311279
FBR-101144,R. Mirza,471288,37054,Filer,H#139 St-34 Gulgasht Multan,03297234947
FBR-101145,S. Mehsud,406428,29056,Filer,H#266 St-39 ChaklalaScheme3 Rawalpindi,0327-8765840
FBR-101146,J. Naqvi,995244,22895,Filer,H#6 St-21 ShahRukn-e-Alam Multan,+92 324 8917942
FBR-101147,Owais Orakzai,3908760,94170,Filer,"356-7 Bahria Phase 4, Rawalpindi",0347-6553847
FBR-101148,I.Mughal,3641196,118944,Filer,مکان 326 گلی 36 I-8/4 اسلام آباد,0315-1237053
FBR-101149,Khadija Durrani,0,0,Non-Filer,"320-26 Gulberg III, Lahore",0340-4266217
FBR-101150,W. Ansari,39404880,2928642,Filer,H#53 St-9 WapdaTown Lahore,+92 349 7424776
FBR-101151,Laiba Lodhi,371820,10987,Filer,"House 316, Street 31, Gulbahar, Peshawar",0312-1044808
FBR-101152,M. Abbasi,31730268,1722843,Filer,H#244 St-1 BahriaPhase4 Rawalpindi,+92 312 3061982
FBR-101153,Q. Wazir,673140,14451,Filer,H#155 St-33 Gulshan-e-Iqbal Karachi,+92 303 7597584
FBR-101155,M.Abbasi,812820,64567,Filer,مکان 287 گلی 29 University Town Peshawar,0338-2248638
FBR-101156,F.Ansari,1027140,22415,Filer,مکان 239 گلی 23 I-8/4 اسلام آباد,+92 333 4204180
FBR-101157,Sardar Haris Joiya,499560,38283,Filer,"House No. 100, Gali 1, Wapda Town, Lahore",0344-6510502
FBR-101158,Ayesha Khan,0,0,Non-Filer,"House 18, Street 18, Madina Town, Faisalabad",03361736811
FBR-101159,Amna ملک,0,0,Non-Filer,"242-39 Gulbahar, Peshawar",0319-4140673
FBR-101160,Rana Hussain Sandhu,393912,11637,Filer,"House No. 366, Gali 10, G-13/1, Islamabad",+92 312 2389566
FBR-101161,Rana Imran Joiya,0,0,Non-Filer,"House No. 32, Gali 21, Gulgasht, Multan",0308-5655311
FBR-101162,B. Mehsud,617064,38969,Filer,H#364 St-11 UniversityTown Peshawar,0345-9662755
FBR-101163,P. Wazir,1240020,42673,Filer,H#34 St-13 Cantt Multan,0342-5473408
FBR-101164,Waseem Shirazi,1501656,122048,Filer,"89-1 Westridge, Rawalpindi",0324-6883514
FBR-101165,R. Khokhar,0,0,Non-Filer,H#47 St-12 G-10/2 Islamabad,+92 301 8457273
FBR-101166,احمد Dar,404376,11268,Filer,"236-6 Shah Rukn-e-Alam, Multan",03144205892
